date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-12-21T00:00:00,144.0,5.114824738320941,1.2055761672732672e+16,1.3348922938257164e+24,,256.56655327289104,5.576811627738528,ref_sp
2020-12-21T00:00:00,150.0,5.114733478855836,1.206529864761344e+16,1.3348133187026508e+24,,261.29611727249636,5.383060399310698,ref_sp
2020-12-21T00:00:00,156.0,5.114841230995357,1.2079750138822656e+16,1.334931349041685e+24,,260.60757318597393,5.380835423290977,ref_sp
2020-12-21T00:00:00,162.0,5.1147439242163,1.2071737877331968e+16,1.3349460487908687e+24,,258.0468414459773,5.46360057694589,ref_sp
2020-12-21T00:00:00,168.0,5.1147769095651325,1.2064728490704896e+16,1.3348369535934952e+24,,259.8165617858749,5.366512862807532,ref_sp
2020-12-21T00:00:00,174.0,5.114693346681422,1.2068177349443584e+16,1.33472800251131e+24,,260.07825599212407,5.394103022738671,ref_sp
2020-12-21T00:00:00,180.0,5.114768663227925,1.2086041192169472e+16,1.3348199480013023e+24,,258.26985314889714,5.304897230884422,ref_sp
2020-12-21T00:00:00,186.0,5.1147499715302525,1.2094764270747648e+16,1.334863326672913e+24,,257.2450098476482,5.3690367228619955,ref_sp
2020-12-21T00:00:00,192.0,5.114782407123272,1.208069073666048e+16,1.3346906766775982e+24,,262.015994558503,5.465074458435949,ref_sp
2020-12-21T00:00:00,198.0,5.114737876902347,1.2072898592243712e+16,1.3345433909553847e+24,,265.9524319195288,5.595115580319549,ref_sp
2020-12-21T00:00:00,204.0,5.114839581727916,1.2080838913032192e+16,1.3346229425392026e+24,,263.41846288652073,5.716536605046373,ref_sp
2020-12-21T00:00:00,210.0,5.114802198332572,1.2092859452751872e+16,1.3346677623626942e+24,,261.0913903948393,5.6931739441040845,ref_sp
2020-12-21T00:00:00,216.0,5.114798350041874,1.2090836523155456e+16,1.3344841596130855e+24,,262.4482766336849,5.697591215454918,ref_sp
2020-12-21T00:00:00,222.0,5.114712588134908,1.209783302488064e+16,1.334357626477955e+24,,261.649126700852,5.786418226143978,ref_sp
2020-12-21T00:00:00,228.0,5.114762615913972,1.211139438411776e+16,1.334441501517415e+24,,256.85504316806674,5.953166844313072,ref_sp
2020-12-21T00:00:00,234.0,5.114699943751188,1.2115656065417216e+16,1.3345222060227376e+24,,254.91912374378552,6.234354018810205,ref_sp
